id,name,address,postcode,bbox
3035,Shipston on Stour Library and One Stop Shop,"12 Church Street, Shipston-on-Stour",CV36 4AP,"POLYGON((-1.64693610318962 52.0487396316411,-1.64693610318962 52.0776638664928,-1.60000844656001 52.0776638664928,-1.60000844656001 52.0487396316411,-1.64693610318962 52.0487396316411))"
528,Finham,"Finham Green Road, Finham",CV3 6EP,"POLYGON((-1.5409901239547 52.3585876178861,-1.5409901239547 52.3875089875807,-1.4937369564828 52.3875089875807,-1.4937369564828 52.3585876178861,-1.5409901239547 52.3585876178861))"
3038,Stratford upon Avon Library and Information Centre,"Henley Street, Stratford-upon-Avon",CV37 6PZ,"POLYGON((-1.73107732575852 52.1791876350674,-1.73107732575852 52.2081122160608,-1.68401082040927 52.2081122160608,-1.68401082040927 52.1791876350674,-1.73107732575852 52.1791876350674))"
533,Tile Hill,"Jardine Crescent, Tile Hill",CV4 9PL,"POLYGON((-1.60292019348329 52.3927526098899,-1.60292019348329 52.4216746041747,-1.5556292318288 52.4216746041747,-1.5556292318288 52.3927526098899,-1.60292019348329 52.3927526098899))"
527,Earlsdon,Earldon Avenue North,CV5 6FZ,"POLYGON((-1.55460492981119 52.3865118653531,-1.55460492981119 52.4154332746617,-1.50732164754584 52.4154332746617,-1.50732164754584 52.3865118653531,-1.55460492981119 52.3865118653531))"
531,Jubilee Crescent,"Jubilee Crescent, Radford",CV6 3EX,"POLYGON((-1.54136766476501 52.4171600491706,-1.54136766476501 52.4460811352001,-1.49405187350889 52.4460811352001,-1.49405187350889 52.4171600491706,-1.54136766476501 52.4171600491706))"
529,Foleshill,"Broad Street, Foleshill",CV6 5BG,"POLYGON((-1.51849021768558 52.4123179529975,-1.51849021768558 52.4412387614794,-1.47118010417141 52.4412387614794,-1.47118010417141 52.4123179529975,-1.51849021768558 52.4123179529975))"
2507,Balsall Common,"283 Kenilworth Road, Balsall Common",CV7 7EL,"POLYGON((-1.67431826410675 52.3787980931715,-1.67431826410675 52.4077210284175,-1.62704079264365 52.4077210284175,-1.62704079264365 52.3787980931715,-1.67431826410675 52.3787980931715))"
2517,Meriden,"The Green, Meriden",CV7 7LN,"POLYGON((-1.67228472297186 52.4232211945821,-1.67228472297186 52.4521438867593,-1.62495976203277 52.4521438867593,-1.62495976203277 52.4232211945821,-1.67228472297186 52.4232211945821))"
3027,Keresley Community Library,"Bennetts Road, Keresley End, Coventry",CV7 8HX,"POLYGON((-1.55645309321468 52.4396687411643,-1.55645309321468 52.4685899125484,-1.50911286072486 52.4685899125484,-1.50911286072486 52.4396687411643,-1.55645309321468 52.4396687411643))"
3026,Kenilworth Library and One Stop Shop,"Smalley Place, Kenilworth",CV8 1QG,"POLYGON((-1.60427119019496 52.3287742564488,-1.60427119019496 52.3576965829651,-1.55704848864846 52.3576965829651,-1.55704848864846 52.3287742564488,-1.60427119019496 52.3287742564488))"
3044,Wolston Library and Information Centre,"Warwick Road, Wolston, Coventry",CV8 3GX,"POLYGON((-1.42145193000008 52.3608720584874,-1.42145193000008 52.3897917907293,-1.37419898239924 52.3897917907293,-1.37419898239924 52.3608720584874,-1.42145193000008 52.3608720584874))"
3012,Atherstone Library and Information Centre,"Long Street, Atherstone, Warwickshire",CV9 1AX,"POLYGON((-1.57402987186825 52.5640591066139,-1.57402987186825 52.5929798918405,-1.52655539408209 52.5929798918405,-1.52655539408209 52.5640591066139,-1.57402987186825 52.5640591066139))"
3013,Baddesley Community Library,"Village Hall, Keys Hill, Baddesley Ensor",CV9 2DF,"POLYGON((-1.6241431894756 52.5660902881581,-1.6241431894756 52.595011693065,-1.57666548345161 52.595011693065,-1.57666548345161 52.5660902881581,-1.6241431894756 52.5660902881581))"
436,Sandbach Library,"The Commons, Sandbach, Cheshire",CW11 1FJ,"POLYGON((-2.38489179529383 53.1306657671686,-2.38489179529383 53.1595912424609,-2.33678244923714 53.1595912424609,-2.33678244923714 53.1306657671686,-2.38489179529383 53.1306657671686))"
424,Congleton Library,"Market Square, Congleton, Cheshire",CW12 1ET,"POLYGON((-2.23554326812781 53.1486707856186,-2.23554326812781 53.1775952326553,-2.18741535652358 53.1775952326553,-2.18741535652358 53.1486707856186,-2.23554326812781 53.1486707856186))"
425,Crewe Library,"Crewe Lifestyle Centre, Moss Square, Crewe, Cheshire",CW1 2BB,"POLYGON((-2.46332269890739 53.0819956497954,-2.46332269890739 53.1109217781058,-2.41526697072549 53.1109217781058,-2.41526697072549 53.0819956497954,-2.46332269890739 53.0819956497954))"
428,Holmes Chapel Library,"London Road, Holmes Chapel, Cheshire",CW4 7AP,"POLYGON((-2.38031782776131 53.1865640932104,-2.38031782776131 53.2154892693704,-2.33214595683401 53.2154892693704,-2.33214595683401 53.1865640932104,-2.38031782776131 53.1865640932104))"
433,Nantwich Library,"Beam Street, Nantwich, Cheshire",CW5 5LY,"POLYGON((-2.54285665004742 53.0544020119101,-2.54285665004742 53.0833286406257,-2.49483103526473 53.0833286406257,-2.49483103526473 53.0544020119101,-2.54285665004742 53.0544020119101))"
456,Tarporley Library,"High School, Eaton Road, Tarporley",CW6 0BJ,"POLYGON((-2.6898131879092 53.1399933599667,-2.6898131879092 53.1689200984952,-2.64169123772673 53.1689200984952,-2.64169123772673 53.1399933599667,-2.6898131879092 53.1399933599667))"
463,Winsford Library,"High Street, Winsford",CW7 2AS,"POLYGON((-2.55278511036756 53.1780844709312,-2.55278511036756 53.2070105365437,-2.50462133180256 53.2070105365437,-2.50462133180256 53.1780844709312,-2.55278511036756 53.1780844709312))"
461,Wharton Library,"Willow Square, Wharton, Winsford",CW7 3HP,"POLYGON((-2.52754756798497 53.1815198264299,-2.52754756798497 53.210445767547,-2.47938011859865 53.210445767547,-2.47938011859865 53.1815198264299,-2.52754756798497 53.1815198264299))"
454,Sandiway Library,"Mere Lane, Cuddington, Northwich",CW8 2NS,"POLYGON((-2.62387342605478 53.2198880883794,-2.62387342605478 53.2488142229515,-2.57566228605402 53.2488142229515,-2.57566228605402 53.2198880883794,-2.62387342605478 53.2198880883794))"
460,Weaverham Library,"Russet Road, Weaverham",CW8 3HY,"POLYGON((-2.59885242229021 53.245549100807,-2.59885242229021 53.2744750189758,-2.55061258275218 53.2744750189758,-2.55061258275218 53.245549100807,-2.59885242229021 53.245549100807))"
438,Barnton Library,"Townfield Lane, Barnton, Northwich",CW8 4LJ,"POLYGON((-2.57309785574148 53.2600977851304,-2.57309785574148 53.2890235327419,-2.52484180510311 53.2890235327419,-2.52484180510311 53.2600977851304,-2.57309785574148 53.2600977851304))"
453,Northwich Library,"Witton Street, Northwich",CW9 5DR,"POLYGON((-2.53379176199434 53.2479216675598,-2.53379176199434 53.2768473114704,-2.48554969090848 53.2768473114704,-2.48554969090848 53.2479216675598,-2.53379176199434 53.2479216675598))"
1396,Swan Valley Library,"Swanscombe Library Discovery Centre, Ebbsfleet Aca, Southfleet Road, Swanscombe",DA10 0BB,"POLYGON((0.290199100788773 51.4276984986912,0.290199100788773 51.4566023276241,0.336449922533135 51.4566023276241,0.336449922533135 51.4276984986912,0.290199100788773 51.4276984986912))"
1328,Dashwood Library,"Dashwood Road, Northfleet, Gravesend",DA11 7LY,"POLYGON((0.337359693689261 51.4159297208657,0.337359693689261 51.4448347157477,0.38360040451756 51.4448347157477,0.38360040451756 51.4159297208657,0.337359693689261 51.4159297208657))"
1324,Coldharbour Library,"Coldharbour Road, Northfleet, Gravesend",DA11 8AE,"POLYGON((0.324760678583428 51.4165696926631,0.324760678583428 51.4454743903587,0.371001564928365 51.4454743903587,0.371001564928365 51.4165696926631,0.324760678583428 51.4165696926631))"
1346,"Hive House Library, Northfleet","10-11 The Hive, Northfleet, Gravesend",DA11 9DE,"POLYGON((0.305441910579669 51.4317671049788,0.305441910579669 51.4606712739821,0.351697419100831 51.4606712739821,0.351697419100831 51.4317671049788,0.305441910579669 51.4317671049788))"
1327,Dartford Library,"Acacia Hall, 61 High Street, Dartford, Kent",DA1 1DJ,"POLYGON((0.19682349511127 51.4292447491362,0.19682349511127 51.4581463192858,0.243072275340604 51.4581463192858,0.243072275340604 51.4292447491362,0.19682349511127 51.4292447491362))"
1337,Gravesend Library,"Windmill Street, Gravesend",DA12 1BE,"POLYGON((0.346677758564933 51.4276305487624,0.346677758564933 51.4565357023455,0.392930631460744 51.4565357023455,0.392930631460744 51.4276305487624,0.346677758564933 51.4276305487624))"
1373,Riverview Park Library,"The Alma, Leander Drive, Gravesend",DA12 4NG,"POLYGON((0.3706596679278 51.4038773344508,0.3706596679278 51.4327831593163,0.416889449150882 51.4327831593163,0.416889449150882 51.4038773344508,0.3706596679278 51.4038773344508))"
1350,King's Farm Library,"Sun Lane, Gravesend",DA12 5HR,"POLYGON((0.353550445389344 51.4121218870687,0.353550445389344 51.4410272765676,0.399787914115508 51.4410272765676,0.399787914115508 51.4121218870687,0.353550445389344 51.4121218870687))"
1360,Marling Cross Library,"266 Mackenzie Way, Gravesend",DA12 5TY,"POLYGON((0.360831951036923 51.3973778515445,0.360831951036923 51.4262834822075,0.40705481489068 51.4262834822075,0.40705481489068 51.3973778515445,0.360831951036923 51.3973778515445))"
1361,Meopham Library,"Wrotham Road, Meopham, Gravesend",DA13 0AH,"POLYGON((0.336626227661769 51.3544487680801,0.336626227661769 51.3833540499552,0.382804959019415 51.3833540499552,0.382804959019415 51.3544487680801,0.336626227661769 51.3544487680801))"
1405,Vigo Library,"Village Hall, The Bay, Vigo, Gravesend",DA13 0TD,"POLYGON((0.336357225138695 51.3158549551275,0.336357225138695 51.3447604216915,0.382497169013466 51.3447604216915,0.382497169013466 51.3158549551275,0.336357225138695 51.3158549551275))"
1310,Ashen Drive Library,"Ashen Drive, Dartford",DA1 3LY,"POLYGON((0.168033473349787 51.4299667473552,0.168033473349787 51.4588676043552,0.214281847032581 51.4588676043552,0.214281847032581 51.4299667473552,0.168033473349787 51.4299667473552))"
71,Sidcup Library,"Hadlow Road, Sidcup, Kent",DA14 4AQ,"POLYGON((0.0818955630863105 51.4113935433609,0.0818955630863105 51.4402923254978,0.128121718573593 51.4402923254978,0.128121718573593 51.4113935433609,0.0818955630863105 51.4113935433609))"
68,Crayford Library,"176 Town Hall Square, Crayford, Kent",DA1 4FN,"POLYGON((0.157326018321621 51.4357511812603,0.157326018321621 51.464651743906,0.20357981054129 51.464651743906,0.20357981054129 51.4357511812603,0.157326018321621 51.4357511812603))"
65,Blackfen Community Library,"7-9 Blackfen Parade, Blackfen Road, Sidcup, Kent",DA15 9LU,"POLYGON((0.0811493054375652 51.4358045482929,0.0811493054375652 51.4647031907466,0.127400077861286 51.4647031907466,0.127400077861286 51.4358045482929,0.0811493054375652 51.4358045482929))"
1399,Temple Hill Library,"Temple Hill Square, Dartford",DA1 5HY,"POLYGON((0.204583182049359 51.4364806640533,0.204583182049359 51.4653823884413,0.250839577095913 51.4653823884413,0.250839577095913 51.4364806640533,0.204583182049359 51.4364806640533))"
75,Welling Library,"Bellegrove Road, Welling, Kent",DA16 3PA,"POLYGON((0.083647555577514 51.4479988751181,0.083647555577514 51.4768975210984,0.129910755585058 51.4768975210984,0.129910755585058 51.4479988751181,0.083647555577514 51.4479988751181))"
74,Upper Belvedere Community Library,"Woolwich Road, Upper Belvedere, Kent",DA17 5EQ,"POLYGON((0.122689480703948 51.4693856415085,0.122689480703948 51.4982851713482,0.168975903824067 51.4982851713482,0.168975903824067 51.4693856415085,0.122689480703948 51.4693856415085))"
1335,Fleetdown Library,"Swaledale Road, Dartford",DA2 6JZ,"POLYGON((0.222337059713609 51.4215190056954,0.222337059713609 51.450421236755,0.268579034439936 51.450421236755,0.268579034439936 51.4215190056954,0.222337059713609 51.4215190056954))"
1353,Longfield Library,"49 Main Road, Longfield",DA3 7QT,"POLYGON((0.276368921635539 51.3848398239579,0.276368921635539 51.4137435362211,0.322575979822541 51.4137435362211,0.322575979822541 51.3848398239579,0.276368921635539 51.3848398239579))"
1340,Hartley Library,"Ash Road, Hartley, Longfield",DA3 8EL,"POLYGON((0.282696486319235 51.3692831006645,0.282696486319235 51.3981870404058,0.328888117338512 51.3981870404058,0.328888117338512 51.3692831006645,0.282696486319235 51.3692831006645))"
809,Belmont Library,"Cheveley Park Shopping Centre, Belmont, County Durham",DH1 2AA,"POLYGON((-1.54988955454766 54.7718150020069,-1.54988955454766 54.8007247390221,-1.49986581103352 54.8007247390221,-1.49986581103352 54.7718150020069,-1.54988955454766 54.7718150020069))"
1364,New Ash Green Library,"North Square, New Ash Green",DA3 8QT,"POLYGON((0.282148251455876 51.3524856241532,0.282148251455876 51.3813896339485,0.328322959907856 51.3813896339485,0.328322959907856 51.3524856241532,0.282148251455876 51.3524856241532))"
1394,Sutton-at-Hone Library,"Main Road, Sutton at Hone",DA4 9HQ,"POLYGON((0.214236153526978 51.3944341294206,0.214236153526978 51.4233362972743,0.260450487160676 51.4233362972743,0.260450487160676 51.3944341294206,0.214236153526978 51.3944341294206))"
64,Bexley Community Library,"Bourne Road, Bexley, Kent",DA5 1LU,"POLYGON((0.12831884698562 51.4294259962471,0.12831884698562 51.4583258650932,0.174565088400022 51.4583258650932,0.174565088400022 51.4294259962471,0.12831884698562 51.4294259962471))"
1393,Summerhouse Drive Library,"80 Summerhouse Drive, Bexley",DA5 2EE,"POLYGON((0.143684544626204 51.4121461004498,0.143684544626204 51.4410464397,0.189913956964016 51.4410464397,0.189913956964016 51.4121461004498,0.143684544626204 51.4121461004498))"
67,Central Library,"Townley Road, Bexleyheath, Kent",DA6 7HJ,"POLYGON((0.120620283249597 51.4415456738492,0.120620283249597 51.4704452891294,0.166878460520826 51.4704452891294,0.166878460520826 51.4415456738492,0.120620283249597 51.4415456738492))"
66,Bostall Community Library,"King Harolds Way, Bexleyheath, Kent",DA7 5RE,"POLYGON((0.108023161082605 51.4618026023371,0.108023161082605 51.4907017994972,0.154301315923722 51.4907017994972,0.154301315923722 51.4618026023371,0.108023161082605 51.4618026023371))"
70,North Heath Community Library,"Mill Road, Erith, Kent",DA8 1HW,"POLYGON((0.137499798881033 51.4586907238834,0.137499798881033 51.487590678412,0.18377599347231 51.487590678412,0.18377599347231 51.4586907238834,0.137499798881033 51.4586907238834))"
69,Erith Library,"100 High Street, Erith, Kent",DA8 1SL,"POLYGON((0.158215460577762 51.464979560318,0.158215460577762 51.4938800006543,0.204498847298061 51.4938800006543,0.204498847298061 51.464979560318,0.158215460577762 51.464979560318))"
72,Slade Green Community Library,"Chrome Road, Erith, Kent",DA8 2EL,"POLYGON((0.167810550103804 51.4586763482247,0.167810550103804 51.4875770578305,0.214087939491419 51.4875770578305,0.214087939491419 51.4586763482247,0.167810550103804 51.4586763482247))"
1338,Greenhithe Library,"London Road, Greenhithe",DA9 9EJ,"POLYGON((0.266152820974405 51.435833073847,0.266152820974405 51.4647362901977,0.312410945060033 51.4647362901977,0.312410945060033 51.435833073847,0.266152820974405 51.435833073847))"
672,Swadlincote,"Civic Way, Swadlincote, Derbyshire",DE11 0AD,"POLYGON((-1.58467280376643 52.7588165461018,-1.58467280376643 52.7877365097555,-1.53698650930177 52.7877365097555,-1.53698650930177 52.7588165461018,-1.58467280376643 52.7588165461018))"
623,Derby Central,"The Wardwick, Derby",DE1 1HS,"POLYGON((-1.50365400301888 52.9082187614554,-1.50365400301888 52.9371369347996,-1.45580547780631 52.9371369347996,-1.45580547780631 52.9082187614554,-1.50365400301888 52.9082187614554))"
1664,Measham,"Thorpe Road, Measham",DE12 7HR,"POLYGON((-1.5329752839882 52.6903559545512,-1.5329752839882 52.7192755865173,-1.48536474648096 52.7192755865173,-1.48536474648096 52.6903559545512,-1.5329752839882 52.6903559545512))"
2627,Barton Under Needwood Library,"Dunstall Road, Barton under Neewood, Burton on Trent",DE13 8AX,"POLYGON((-1.74581442000888 52.7511846760486,-1.74581442000888 52.7801066079628,-1.69813327899053 52.7801066079628,-1.69813327899053 52.7511846760486,-1.74581442000888 52.7511846760486))"
626,Local Studies and Family History Library,"Riverside Chambers, Full Street, Derby",DE1 3AF,"POLYGON((-1.50030312020297 52.9098760977036,-1.50030312020297 52.9387942179474,-1.45245284227367 52.9387942179474,-1.45245284227367 52.9098760977036,-1.50030312020297 52.9098760977036))"
625,Local Studies,"25b Irongate, Derby",DE1 3GL,"POLYGON((-1.50209005890685 52.9097041549766,-1.50209005890685 52.9386223000594,-1.45423993082798 52.9386223000594,-1.45423993082798 52.9097041549766,-1.50209005890685 52.9097041549766))"
633,Springwood (in the Springwood sports centre),"Springwood Leisure Centre, Springwood Drive, Oakwood, Derby",DE21 2RQ,"POLYGON((-1.4560772105029 52.9291353967,-1.4560772105029 52.9580528196629,-1.4082066849679 52.9580528196629,-1.4082066849679 52.9291353967,-1.4560772105029 52.9291353967))"
624,Derwent community library (located in the Revive Healthy Living Centre),"Revive Healthy Living Centre, Roe Farm Lane, Chaddesden, Derby",DE21 6ET,"POLYGON((-1.47223315301789 52.9161048387533,-1.47223315301789 52.9450225478243,-1.4243766366335 52.9450225478243,-1.4243766366335 52.9161048387533,-1.47223315301789 52.9161048387533))"
621,Chaddesden,"Chaddesden Lane, Chaddesden, Derby",DE21 6LN,"POLYGON((-1.45875119861867 52.91280542528,-1.45875119861867 52.9417229652395,-1.4108986275628 52.9417229652395,-1.4108986275628 52.91280542528,-1.45875119861867 52.91280542528))"
630,Phillip Whitehead Memorial Library,"Chaddesden Lane, Chaddesden, Derby",DE21 6LN,"POLYGON((-1.45875119861867 52.91280542528,-1.45875119861867 52.9417229652395,-1.4108986275628 52.9417229652395,-1.4108986275628 52.91280542528,-1.45875119861867 52.91280542528))"
