OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
E00105033,E01020699,306,6,8,3,7,7,5,4,5,4,0,3,3,4,3,4,1,3,3,3,2,3,1,2,6,5,2,13,4,1,5,3,4,6,6,4,7,6,3,3,4,4,2,3,0,3,2,5,2,6,4,7,5,3,5,6,5,2,8,5,3,3,2,2,5,1,0,4,1,4,4,1,3,2,1,6,3,2,1,0,1,2,2,0,0,2,3,1,0,2,1,1
E00105036,E01020699,496,10,12,10,8,2,8,4,6,1,5,6,9,6,4,5,10,2,0,3,6,0,7,4,8,7,6,10,7,7,12,7,4,9,7,15,1,7,8,3,4,5,6,4,2,13,14,5,5,6,8,7,3,8,7,8,4,8,5,7,6,7,12,3,7,7,8,6,1,5,9,4,4,4,3,1,2,8,3,3,2,5,0,1,2,1,0,3,2,0,1,1
E00105040,E01020699,296,5,5,9,5,2,5,2,6,4,4,2,3,2,3,4,0,4,3,9,2,2,5,7,7,3,6,7,3,4,6,3,4,3,8,6,3,2,4,4,3,5,3,2,3,7,4,1,6,3,9,2,4,3,6,5,5,4,3,1,2,1,3,4,1,3,4,1,5,3,1,1,2,1,2,1,0,3,1,2,1,1,1,0,0,0,4,0,0,0,1,2
E00105047,E01020699,291,3,3,6,2,1,2,3,3,2,3,9,4,5,8,4,3,5,3,3,3,4,0,4,3,4,1,6,3,4,3,4,2,5,4,5,1,5,3,2,1,1,2,5,1,2,9,5,9,5,7,5,4,2,2,6,6,4,5,4,6,2,2,4,0,3,2,3,3,1,4,5,6,4,2,2,5,2,1,2,0,1,1,1,1,0,0,0,1,1,1,2
E00105031,E01020700,365,4,8,7,6,3,3,5,1,4,8,6,4,4,5,6,2,5,5,3,3,0,5,4,0,4,7,2,6,2,5,4,3,4,4,3,8,7,5,2,2,5,3,7,1,8,3,5,5,6,2,10,8,7,6,7,9,3,3,3,1,4,2,4,6,5,2,2,2,5,4,2,6,3,7,6,5,6,6,1,2,2,2,3,1,0,0,1,1,2,0,2
E00105043,E01020700,315,7,2,6,4,3,6,10,2,4,3,2,5,3,7,4,1,6,6,4,4,3,2,7,4,1,4,6,5,2,2,6,6,1,6,4,2,4,2,4,0,2,6,2,0,9,5,8,5,13,6,1,2,2,2,4,0,2,2,2,2,3,1,9,1,5,5,4,6,2,3,4,7,5,2,0,2,2,2,5,1,1,0,1,1,2,0,1,2,2,0,1
E00105044,E01020700,321,2,1,1,6,1,2,5,2,7,3,1,4,1,2,2,4,3,3,0,7,1,3,2,0,5,2,2,4,0,0,6,3,2,3,4,4,2,3,2,4,0,1,4,8,4,3,5,7,9,8,4,7,7,8,9,8,1,4,4,1,2,3,2,4,5,4,3,1,4,7,8,3,5,3,8,6,1,5,2,8,4,3,2,4,2,1,1,2,2,0,5
E00105045,E01020700,275,1,6,4,1,5,7,1,4,1,4,5,3,4,1,5,1,5,4,0,4,2,3,5,2,5,2,4,4,1,1,1,3,8,1,4,11,5,2,2,1,2,1,2,2,5,5,3,8,2,2,3,2,7,3,1,3,2,2,1,4,5,2,9,7,4,3,7,7,2,3,2,1,1,2,4,3,1,0,2,1,2,1,1,1,3,2,1,2,0,1,2
E00105046,E01020700,298,3,3,2,3,2,6,2,1,6,4,6,5,1,3,6,2,3,2,7,0,5,2,5,2,4,0,5,3,3,2,1,4,0,1,6,2,1,1,3,0,2,4,5,0,4,4,6,8,4,3,4,5,5,9,3,1,5,7,5,5,6,4,3,5,0,6,6,3,9,6,3,8,4,4,2,2,0,3,3,3,1,2,1,0,2,3,0,1,1,0,1
E00105032,E01020701,310,2,2,1,4,3,5,4,4,1,3,5,4,6,5,5,8,3,7,4,4,4,1,1,1,4,11,4,1,3,2,2,1,2,1,3,2,1,0,3,5,2,4,0,3,3,5,11,6,6,7,11,11,6,10,3,4,8,5,7,2,4,5,6,3,6,5,3,1,2,1,2,3,1,1,2,0,1,3,1,3,2,0,0,0,1,3,1,1,1,0,2
E00105035,E01020701,289,0,2,2,0,1,7,4,1,5,1,8,4,2,8,4,3,8,3,4,4,2,4,3,1,6,5,4,0,4,1,0,2,2,1,1,6,4,3,3,1,5,6,6,3,3,2,7,6,4,5,8,4,11,8,3,9,11,5,5,7,8,4,3,3,7,3,0,1,1,3,2,4,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
E00105037,E01020701,281,3,3,3,4,3,2,7,1,0,3,1,2,2,1,0,2,1,1,6,2,3,1,4,4,4,5,4,4,6,6,5,5,6,3,5,6,4,7,5,3,1,5,3,3,2,1,4,5,2,4,5,8,4,6,2,7,5,2,5,2,4,5,0,0,0,1,3,2,3,3,4,1,1,3,5,2,3,4,2,2,3,6,3,1,1,1,1,0,3,0,1
E00105038,E01020701,271,2,2,2,3,3,5,5,0,7,3,3,4,1,6,0,4,1,1,0,3,2,1,4,2,2,3,6,12,3,3,4,1,2,3,0,5,5,1,6,4,0,4,3,4,2,4,5,5,5,5,4,1,2,4,6,3,8,4,4,2,5,7,1,2,2,1,8,3,3,3,5,4,1,1,1,1,2,1,2,0,3,4,1,2,0,2,2,1,0,0,4
E00105041,E01020701,195,2,1,0,1,2,0,1,1,0,2,2,2,0,0,2,2,0,3,1,0,3,1,0,1,1,0,0,0,1,1,1,1,2,0,2,1,2,0,0,1,1,1,2,0,0,3,4,2,3,2,7,4,5,2,2,1,2,3,2,3,2,0,2,1,1,1,2,5,0,1,3,5,4,1,4,6,11,4,10,6,6,4,6,1,1,3,5,2,3,4,2
E00105049,E01020702,436,1,2,3,1,7,2,4,6,5,3,6,3,4,5,4,2,3,5,1,2,30,22,25,16,21,7,0,3,4,2,6,4,1,1,5,4,5,4,4,5,5,8,3,8,3,1,7,5,6,8,8,5,5,6,6,4,1,4,6,4,1,8,5,8,3,6,2,4,6,1,3,8,4,5,4,6,3,2,0,3,2,1,1,1,0,0,2,1,1,0,4
E00105058,E01020702,311,1,2,1,2,0,0,3,1,4,4,2,6,2,9,2,7,4,7,3,2,6,6,9,4,4,4,1,4,0,4,5,2,5,1,2,2,2,1,2,1,5,3,1,2,2,4,5,1,3,3,6,7,9,7,7,3,5,3,5,5,3,8,11,4,4,2,3,1,5,7,7,4,5,4,2,2,3,0,0,6,1,2,2,3,0,2,2,0,2,0,3
E00105059,E01020702,342,1,2,3,2,4,4,3,2,3,7,2,8,6,4,3,2,5,9,4,1,2,6,4,9,9,1,1,1,2,6,4,4,3,0,1,4,4,1,1,2,2,5,2,13,4,5,8,5,4,4,4,8,7,12,5,3,4,3,6,3,6,4,6,8,5,4,7,9,5,3,1,3,5,6,2,1,1,4,2,2,1,1,0,0,0,0,1,0,1,1,6
E00105060,E01020702,538,5,2,1,2,0,1,4,0,2,3,4,4,3,5,4,3,5,1,7,2,53,48,55,21,19,11,12,14,9,9,8,10,4,5,8,2,4,5,6,9,3,4,5,3,5,3,5,6,6,3,4,7,11,6,4,7,1,4,1,4,8,5,5,6,2,1,3,2,1,3,5,2,3,3,1,4,3,2,5,3,1,1,0,1,3,1,0,1,1,0,0
E00171870,E01020702,366,2,6,4,6,5,4,6,3,3,7,2,6,3,2,4,1,2,1,4,1,9,0,7,14,6,6,10,3,10,6,8,7,6,9,4,3,6,5,2,9,6,4,5,5,12,7,4,1,2,5,3,6,0,4,3,0,0,2,2,1,2,1,3,2,1,1,1,1,0,2,1,0,1,0,0,2,2,2,1,1,4,3,3,3,0,4,6,8,3,3,31
E00171872,E01020702,649,10,9,18,9,18,11,14,10,5,13,10,8,8,7,3,3,4,5,6,2,9,2,21,34,37,8,9,10,14,10,16,11,8,18,15,16,9,13,7,6,12,8,4,5,10,7,3,4,9,6,6,4,5,6,4,5,3,1,5,6,3,8,6,5,2,7,1,1,1,4,5,1,9,2,5,2,1,3,3,3,0,6,5,1,0,1,1,1,0,1,2
E00105050,E01020703,677,0,0,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,0,5,45,156,207,120,65,26,10,4,3,0,3,3,1,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00105051,E01020703,683,5,0,5,0,4,2,0,0,2,0,0,0,2,2,2,0,7,0,0,36,82,170,61,67,73,18,21,8,2,7,3,6,5,1,3,3,2,1,2,1,0,0,0,2,0,0,3,1,1,1,3,3,0,0,0,0,1,3,0,1,0,0,0,1,1,3,1,2,0,2,2,1,1,0,2,1,0,0,1,0,1,2,4,2,2,5,5,4,4,0,14
E00105052,E01020703,767,0,1,1,2,0,4,5,2,2,1,2,1,0,1,2,0,0,0,0,25,158,121,140,83,66,22,18,8,11,4,5,3,4,7,2,3,1,0,2,2,2,5,3,2,2,1,1,0,6,0,0,0,1,2,3,1,0,2,2,0,0,1,2,2,0,0,1,3,0,0,2,1,2,0,0,0,1,2,1,0,0,0,0,1,2,1,0,0,2,0,1
E00105054,E01020703,313,0,3,2,0,0,1,1,2,2,1,0,0,2,0,2,0,0,0,0,11,9,16,20,23,5,4,5,5,6,4,6,5,2,1,2,3,1,1,1,2,4,2,3,5,3,0,6,6,1,6,2,3,2,7,1,2,3,4,6,3,3,6,8,2,6,5,7,4,5,2,2,1,3,5,2,2,8,4,2,1,2,3,1,0,0,4,1,0,5,0,2
E00105061,E01020703,275,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,20,51,30,31,22,21,1,1,1,2,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,3,2,1,1,1,1,3,1,1,1,0,2,5,4,1,2,0,1,2,3,3,2,2,3,5,3,2,2,2,0,2,4,2,0,3,1,0,1,1,0,1,0,3,0,0,4
E00105048,E01020704,493,1,2,8,8,10,4,7,6,7,7,5,12,7,5,4,13,10,9,6,4,14,8,26,17,28,7,9,6,5,3,1,1,5,3,3,3,5,4,6,1,7,6,6,3,2,5,3,13,9,4,8,3,4,4,6,4,2,7,7,6,11,5,6,6,4,3,4,2,6,4,1,5,2,1,6,4,6,3,3,3,3,1,0,1,2,0,1,0,1,0,0
E00105053,E01020704,517,2,2,2,0,2,0,1,0,2,0,0,3,3,1,4,1,0,0,2,3,114,144,55,26,20,6,2,6,4,6,4,5,2,2,6,1,1,2,2,1,0,1,2,2,3,3,0,1,4,4,2,1,3,1,6,3,1,3,2,1,1,4,4,2,2,2,2,0,1,1,2,1,1,1,0,3,0,3,2,2,1,0,0,0,1,0,1,0,0,0,0
E00105055,E01020704,758,2,0,1,0,0,3,0,3,2,3,3,3,5,3,13,27,34,31,34,24,72,87,68,73,67,8,10,9,5,6,5,0,2,1,3,0,4,2,2,5,4,6,2,1,4,4,5,6,3,1,3,2,9,6,2,3,4,1,1,1,2,1,4,5,3,5,3,3,5,8,3,2,6,2,1,1,3,2,1,3,1,1,1,2,0,0,0,0,2,0,0
E00105056,E01020704,513,4,3,4,7,3,0,2,3,3,3,6,10,1,6,2,3,7,1,3,4,89,87,29,32,35,10,3,2,5,0,0,1,1,2,3,1,0,2,5,0,1,2,1,3,2,3,1,4,3,4,2,1,5,4,4,2,4,7,7,2,1,2,2,3,7,5,3,2,3,3,3,2,3,2,1,2,1,4,4,2,4,2,1,1,0,1,2,0,0,1,2
E00105064,E01020705,224,11,3,3,5,1,6,4,2,2,4,1,2,0,2,1,1,0,2,5,3,2,3,4,6,4,6,2,3,2,2,5,2,0,1,1,0,4,1,1,1,2,3,2,5,2,2,1,2,0,2,0,3,5,1,1,1,1,3,1,2,1,3,2,4,1,7,3,1,4,3,2,2,5,2,2,3,3,4,2,2,2,5,3,3,2,2,1,0,0,0,3
E00105065,E01020705,410,6,7,11,6,4,8,5,6,5,5,4,2,7,3,6,2,3,2,3,4,3,7,6,5,4,5,9,4,5,13,8,5,3,3,6,4,6,4,4,3,2,5,2,7,4,7,0,7,4,7,6,6,7,5,10,5,2,2,4,6,7,5,2,6,4,6,2,4,13,5,3,7,7,1,1,3,0,4,9,1,1,2,1,2,2,1,1,2,1,1,2
E00105066,E01020705,132,2,2,3,3,3,3,5,2,4,2,0,4,1,1,3,0,1,2,0,2,0,0,2,3,2,5,3,1,4,3,0,2,1,4,2,0,1,2,2,0,0,1,1,3,2,1,4,4,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,2
E00105069,E01020705,304,3,3,4,5,1,4,2,1,2,1,3,1,3,3,2,2,2,3,2,2,2,0,5,1,10,7,4,6,1,0,3,4,4,4,3,3,3,2,1,2,5,2,3,2,5,4,3,6,8,4,6,7,3,4,6,5,5,3,1,4,2,6,7,2,3,8,5,5,9,7,1,3,5,3,4,3,2,4,3,5,5,0,1,0,2,0,3,2,1,1,2
E00105070,E01020705,221,5,2,4,2,4,0,1,2,0,1,1,6,3,0,0,3,3,5,2,1,6,3,2,6,1,5,3,3,3,5,4,5,1,2,2,2,1,3,2,3,4,4,2,4,5,4,3,3,3,3,6,4,4,4,4,2,3,4,3,4,0,3,3,0,3,1,4,3,2,0,1,0,0,1,4,2,1,0,1,2,1,1,0,1,0,1,1,1,2,0,2
E00105073,E01020705,257,0,7,4,2,5,3,4,2,1,5,5,1,1,1,3,3,2,2,2,2,2,1,2,3,1,3,4,6,4,1,1,2,2,4,8,3,5,5,2,2,1,1,0,4,3,3,3,3,5,5,8,4,3,4,3,4,5,4,5,7,1,6,0,4,2,3,3,3,5,2,2,3,3,6,1,1,0,0,3,1,3,2,5,2,0,1,2,0,1,0,1
E00105062,E01020706,316,0,4,2,3,6,4,3,4,5,4,2,1,2,2,2,4,6,3,4,4,1,2,3,4,3,5,3,2,5,3,3,3,4,4,8,6,2,3,5,4,3,3,2,4,5,2,4,6,7,6,3,6,8,5,3,5,3,5,5,9,2,4,4,7,5,4,4,4,6,3,3,3,4,6,3,5,3,2,3,0,0,0,2,1,0,2,1,0,1,0,2
E00105063,E01020706,365,4,4,7,4,5,2,8,4,2,10,2,2,2,3,5,2,2,7,7,2,1,0,3,3,4,5,3,5,8,9,3,5,3,7,8,2,8,5,4,1,2,6,5,3,6,4,8,8,6,7,6,1,7,4,7,6,7,4,4,6,7,11,6,5,5,3,5,4,1,2,4,2,8,4,1,2,1,3,3,4,1,2,2,0,0,0,0,0,1,0,0
E00105067,E01020706,153,3,1,1,1,0,0,1,3,2,0,1,2,0,0,1,1,1,2,1,0,1,1,0,1,0,1,0,0,0,1,2,2,1,1,4,3,1,1,4,2,0,2,2,4,5,6,1,3,3,4,1,0,4,2,3,4,3,1,1,4,3,1,4,1,5,2,3,6,2,2,4,1,4,2,0,1,4,0,0,1,0,2,0,2,0,0,1,2,0,0,0
E00105068,E01020706,205,2,2,0,1,0,1,2,3,3,1,3,1,2,0,1,2,1,1,5,0,2,0,2,0,1,2,2,4,3,0,0,3,2,2,1,2,5,2,0,4,1,0,4,2,3,3,4,2,1,6,2,3,3,3,6,3,4,1,3,7,7,5,3,6,6,3,4,6,3,4,3,2,2,1,1,2,2,4,4,0,1,1,1,1,1,2,0,0,0,1,0
E00105071,E01020706,316,1,1,0,1,1,3,2,3,4,3,2,7,5,4,3,2,4,0,2,1,2,0,4,2,3,5,3,2,4,4,4,3,4,3,1,5,2,3,0,1,4,2,3,7,4,4,5,2,4,6,3,7,6,5,5,3,7,6,8,6,8,5,9,4,2,4,6,5,4,3,3,4,2,4,5,3,3,8,4,4,4,3,1,1,2,0,2,3,0,0,9
E00105072,E01020706,273,0,1,0,0,0,1,2,1,1,0,2,2,1,3,1,2,2,2,3,1,3,2,0,1,0,5,0,1,0,3,1,0,2,0,2,0,0,2,0,1,2,4,4,1,2,3,4,4,3,4,7,7,5,5,6,6,3,2,5,5,5,7,5,3,8,7,9,4,7,8,8,6,2,11,2,6,2,5,6,4,4,4,5,2,3,1,1,1,1,0,6
E00105074,E01020706,225,4,1,6,2,2,4,0,2,3,4,0,4,3,1,1,0,1,1,0,2,2,4,2,5,3,4,4,4,3,2,5,1,2,4,3,3,3,0,2,1,4,4,3,2,1,3,0,2,3,6,7,7,5,4,6,2,3,1,3,2,2,3,1,2,4,4,0,2,2,6,2,1,3,3,3,3,1,3,2,2,0,1,1,1,0,1,0,0,1,0,5
E00105089,E01020708,287,3,1,1,1,1,2,4,1,2,3,1,0,0,0,2,2,2,3,4,2,1,1,2,2,4,2,3,2,2,1,4,6,0,1,4,4,5,3,2,0,3,3,1,1,2,2,7,4,1,2,2,4,6,4,6,5,6,3,7,7,6,1,9,7,1,4,4,4,1,4,2,3,5,2,3,1,8,1,2,6,0,6,8,6,4,6,4,7,1,3,8
E00105090,E01020708,230,3,2,1,3,1,6,1,4,1,2,1,2,3,2,4,2,2,6,4,1,3,0,1,2,2,4,1,1,4,1,3,5,6,3,5,2,2,3,3,2,3,2,3,4,3,3,3,4,4,7,2,5,2,5,3,3,5,1,2,1,2,1,4,2,2,2,1,4,2,2,6,2,2,1,2,2,2,1,2,2,6,2,2,0,0,3,0,0,1,2,1
E00105091,E01020708,377,3,5,4,3,4,1,3,1,3,4,0,5,2,0,4,2,1,1,2,3,4,4,5,4,5,7,13,14,11,8,13,8,7,14,4,2,4,8,2,3,5,7,4,5,2,4,5,6,5,1,2,4,2,3,5,4,5,5,6,6,3,2,3,1,3,0,2,1,4,3,4,3,7,7,2,4,3,5,2,5,1,6,3,5,4,7,0,4,2,2,2
E00105093,E01020708,312,2,4,3,6,2,6,7,6,3,4,4,4,1,2,0,3,4,2,2,1,1,2,1,1,6,2,6,3,3,2,4,2,5,4,3,6,3,4,5,3,6,4,4,1,11,1,3,3,6,6,2,4,3,6,5,4,6,6,7,3,6,10,6,5,5,6,5,1,3,4,3,2,3,5,4,4,1,1,0,0,2,2,2,1,2,1,1,0,2,1,1
E00105086,E01020709,369,3,1,2,5,2,2,3,2,2,4,4,5,1,5,4,3,6,4,6,2,0,2,1,4,1,1,5,0,5,1,5,3,3,1,1,6,2,2,2,3,9,4,4,3,3,14,7,4,11,5,3,7,7,4,8,11,5,10,10,10,4,5,7,10,6,11,9,8,6,8,2,3,7,4,3,3,3,5,1,1,3,1,3,1,0,0,0,0,1,1,0
E00105094,E01020709,1255,0,2,0,0,2,1,0,2,3,1,0,1,5,0,0,1,2,2,2,1,12,8,12,17,31,30,23,27,29,21,32,38,38,25,25,30,33,28,29,21,28,20,30,26,22,27,31,29,26,28,25,30,24,34,18,21,19,23,16,10,17,9,20,15,8,17,19,12,13,15,14,8,12,14,2,13,5,7,1,6,2,1,1,0,0,0,1,0,0,0,2
E00105095,E01020709,402,1,4,4,4,1,3,4,4,1,6,3,4,2,8,5,6,6,5,4,4,5,1,2,3,5,1,8,1,2,4,9,8,12,5,6,1,5,3,1,2,5,7,7,4,10,12,9,4,6,8,10,11,6,6,8,5,4,12,12,7,5,5,4,8,5,4,3,7,5,10,5,1,3,4,0,2,1,2,0,4,0,0,0,0,0,0,0,0,3,2,3
E00105097,E01020709,811,12,15,10,13,11,12,11,8,7,18,11,12,8,14,14,7,5,8,14,4,3,3,5,3,5,10,9,11,8,7,10,20,20,29,18,12,11,13,6,24,21,14,14,16,12,25,11,12,14,13,7,13,9,14,14,13,16,10,13,7,4,10,8,7,4,7,10,5,7,6,3,5,3,1,3,3,0,2,6,0,1,1,0,2,1,1,0,2,0,0,0
E00105084,E01020710,435,1,4,3,7,4,8,3,3,2,3,2,6,5,6,5,3,6,5,9,4,3,3,6,5,7,13,13,8,6,5,10,7,11,7,9,8,3,4,5,5,5,3,5,5,14,13,8,8,7,13,10,9,10,12,6,5,4,8,8,2,1,2,1,2,2,11,2,2,2,1,5,3,0,3,3,0,3,3,1,1,1,1,1,1,0,0,0,0,0,0,1
E00105088,E01020710,282,3,2,1,0,3,2,3,4,2,2,6,2,3,3,0,3,4,5,6,0,4,6,5,5,6,4,4,2,3,6,2,1,3,1,5,1,5,3,4,5,4,8,5,4,5,4,8,6,5,4,4,4,7,5,2,0,5,0,5,6,7,1,3,1,5,1,1,6,3,2,2,1,3,2,2,3,2,1,1,0,1,1,3,2,2,0,3,0,0,0,3
E00105096,E01020710,459,3,8,3,3,8,7,7,5,7,5,2,5,5,4,1,3,3,5,2,4,7,3,6,6,9,9,5,7,4,5,4,3,4,4,7,6,6,5,6,4,4,3,4,10,5,4,6,5,4,6,8,5,4,11,5,12,9,12,4,10,4,5,7,5,3,8,8,6,9,8,3,11,5,1,4,1,6,7,3,1,5,3,1,2,0,2,2,1,1,1,5
E00105098,E01020710,277,1,3,4,3,2,3,1,7,1,1,3,1,1,2,0,3,3,1,3,2,3,2,6,2,3,8,4,2,6,5,6,6,2,1,9,3,1,5,6,1,6,2,3,1,6,2,4,4,4,2,4,7,2,1,8,3,3,3,3,2,6,4,1,1,4,3,3,7,5,4,5,2,5,3,1,1,1,1,2,4,1,4,0,3,0,1,3,0,1,1,4
E00105099,E01020710,267,3,4,1,3,2,3,6,2,4,3,3,1,0,1,4,5,5,5,2,1,5,6,2,3,3,2,2,5,7,3,3,6,4,4,4,2,2,2,2,3,0,4,3,3,5,3,1,1,3,1,5,3,5,1,1,2,2,4,6,2,8,8,6,8,4,6,4,4,2,2,0,3,7,3,2,4,2,0,1,0,2,0,2,2,0,0,0,1,0,0,3
E00105081,E01020711,330,4,10,4,2,8,2,8,6,1,3,3,0,6,4,7,0,3,5,2,0,1,0,4,0,3,4,2,1,2,2,5,7,2,2,2,7,4,5,5,7,7,7,8,6,5,7,4,3,3,5,5,7,6,4,4,5,6,4,1,3,8,3,4,1,3,3,9,3,10,10,4,2,2,5,0,1,1,0,1,3,2,2,2,2,0,1,1,2,0,0,2
E00105082,E01020711,295,4,4,6,2,4,2,1,5,4,3,9,5,3,1,4,3,7,6,4,1,1,0,4,1,6,2,3,3,1,1,6,1,4,5,4,3,4,6,3,3,7,5,4,2,6,4,4,7,8,6,5,7,4,2,3,5,5,6,2,2,4,2,4,2,3,6,4,1,3,0,0,2,4,1,3,1,2,1,4,3,1,2,1,1,2,0,1,0,0,1,3
E00105083,E01020711,273,4,1,4,4,2,2,1,3,4,4,6,7,2,4,3,3,1,2,1,4,4,0,3,0,3,5,7,2,2,4,3,3,5,1,1,6,2,1,2,1,4,6,3,5,7,5,4,8,9,4,5,3,2,3,1,5,5,5,4,3,4,3,3,1,2,1,3,7,5,2,0,1,3,2,2,0,0,1,1,2,0,6,3,1,3,1,3,0,0,0,5
E00105085,E01020711,292,4,7,1,4,5,4,5,2,3,2,2,4,4,4,3,2,1,3,1,3,5,2,1,4,2,1,2,2,3,5,7,3,7,6,2,7,6,2,3,4,7,2,5,4,7,5,8,6,4,3,6,6,7,5,4,0,5,2,3,2,4,8,3,3,1,0,2,5,4,1,2,0,1,0,1,1,1,8,1,2,3,1,1,3,1,1,0,1,2,0,2
E00105087,E01020711,338,2,1,1,3,3,3,4,3,6,5,6,3,4,5,5,3,3,5,4,7,1,4,5,6,5,3,5,1,5,2,4,3,5,5,6,1,4,5,7,4,1,3,4,5,5,5,2,4,4,5,6,4,5,3,3,5,3,2,1,1,4,3,4,1,3,4,4,3,3,9,2,3,4,2,3,4,4,5,4,2,2,4,3,2,4,2,4,1,3,1,13
E00105092,E01020711,326,6,2,5,6,2,3,6,2,4,2,7,3,1,4,4,5,4,7,5,6,4,6,2,5,2,5,5,7,3,9,3,4,5,2,4,2,2,3,4,4,1,5,4,3,5,5,7,4,3,2,1,4,2,2,6,5,4,4,5,5,1,1,8,3,7,4,4,6,5,3,1,2,1,0,2,3,6,2,2,4,2,2,2,2,1,2,1,1,0,0,6
E00105101,E01020712,304,3,2,2,4,5,5,5,2,4,1,2,1,0,3,2,4,2,5,2,4,18,12,5,18,15,6,12,7,4,3,5,6,3,5,2,3,3,2,4,3,1,2,2,2,1,5,0,1,5,3,1,3,2,4,6,3,6,6,0,1,0,0,2,0,2,6,6,4,6,3,0,2,1,2,0,0,4,2,1,2,3,1,1,1,1,0,0,0,0,1,5
E00105106,E01020712,424,2,6,2,4,2,2,8,6,5,1,8,9,4,1,7,5,9,5,3,3,12,11,11,6,14,14,3,10,3,7,5,10,8,7,9,3,6,2,6,1,3,5,3,4,5,9,7,8,5,7,7,4,6,7,5,7,1,6,4,7,2,4,6,1,8,10,3,2,7,3,1,7,4,2,0,1,3,2,2,0,0,0,2,3,0,0,0,1,0,0,0
E00105107,E01020712,327,6,4,4,5,5,5,5,3,3,3,3,3,4,5,5,3,2,5,4,1,5,5,6,7,0,6,0,0,3,0,2,6,7,8,3,8,3,5,6,2,9,0,2,4,2,2,5,2,1,6,4,7,4,6,5,3,8,8,5,4,3,1,1,4,1,4,5,6,3,5,4,3,5,1,2,4,3,1,2,2,1,0,5,1,3,1,2,1,1,1,4
E00105108,E01020712,338,1,3,4,1,4,6,3,5,9,6,6,6,9,3,3,4,7,2,4,0,8,5,5,6,9,2,7,5,3,6,3,9,3,5,3,2,2,2,1,4,3,3,4,7,3,8,4,3,7,3,3,1,1,6,3,3,3,6,9,4,2,6,4,3,5,2,3,2,6,5,1,6,5,2,3,3,0,1,3,0,4,2,1,0,0,2,0,1,2,2,2
E00105109,E01020712,420,1,4,3,7,4,4,8,5,6,4,9,1,4,11,3,3,1,1,1,1,6,6,13,18,20,17,14,13,4,7,5,7,14,8,10,5,3,3,3,6,4,10,6,6,10,2,4,5,4,5,3,9,5,3,2,0,1,3,2,7,2,1,1,6,2,2,8,5,5,8,2,1,0,2,0,2,1,0,4,3,2,0,1,0,2,3,0,1,1,0,1
E00105100,E01020713,387,2,1,3,4,4,7,4,10,4,8,4,4,5,7,5,3,1,3,6,0,14,7,3,4,8,1,4,6,1,1,3,4,2,4,3,6,2,4,4,6,2,6,8,6,10,5,7,3,3,12,2,2,9,3,7,6,6,3,3,5,6,4,6,6,8,4,5,5,6,5,7,3,6,4,6,1,2,0,2,3,0,1,2,0,3,6,0,1,0,3,2
E00105102,E01020713,296,4,2,2,8,5,6,1,3,3,2,2,0,1,3,1,2,3,4,3,2,7,15,12,15,8,4,2,4,1,4,0,3,2,1,3,4,7,6,2,4,3,5,4,3,3,2,3,2,3,5,2,3,4,3,1,1,5,6,2,4,5,4,1,1,7,5,2,1,5,3,0,2,3,3,1,1,1,4,1,1,0,5,0,2,0,1,0,2,2,1,7
E00105104,E01020713,338,0,2,1,2,5,3,4,4,6,7,3,3,1,0,4,0,4,3,2,2,1,4,8,13,10,5,7,5,7,5,1,6,7,2,0,5,3,4,3,7,4,4,1,2,4,9,5,5,9,3,1,8,4,2,4,1,3,4,2,2,9,1,5,5,1,2,5,2,4,2,3,6,4,1,4,4,5,4,2,1,4,2,6,5,0,3,4,4,2,1,1
E00105105,E01020713,355,3,6,3,6,5,3,4,6,6,7,4,2,1,3,2,3,2,3,2,4,6,7,6,5,4,6,1,4,4,5,3,2,7,1,4,3,7,6,2,5,3,4,7,9,3,7,3,5,2,5,4,4,4,9,6,3,3,5,5,6,6,7,7,6,3,3,6,4,5,7,3,2,6,5,1,5,2,0,4,0,2,3,0,1,2,3,0,1,0,0,1
E00171876,E01020713,518,2,8,7,7,6,12,13,13,8,7,13,9,3,9,8,8,3,3,3,4,14,18,6,23,27,10,4,9,5,4,4,9,3,7,4,9,3,7,9,9,13,16,11,10,8,9,5,7,10,6,7,7,9,7,5,1,4,5,2,2,5,3,3,7,2,1,5,0,0,4,1,2,3,2,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0
